number, theta_1, theta_2, theta_3, theta_4, theta_5, theta_6, theta_7, tau_1, tau_2, tau_3, tau_4, tau_5, tau_6, tau_7, m_00, m_01, m_02, m_03, m_10, m_11, m_12, m_13, m_20, m_21, m_22, m_23, m_30, m_31, m_32, m_33
24, -1.016390621889701, 0.092350017556628, 0.000083110615390, -0.000098300652185, -0.000074014526571, -0.000191897423874, -0.000048176595995, 0.022852245330811, 12.716602401733399, 0.057224369049072, -5.555165672302246, 0.066908493041992, 1.172135894775391, -0.030371402740479, 0.578357577884368, -0.814450109557203, 0.046621144837806, 52.085493822022819, 0.814949650189526, 0.574239171023546, -0.078143727311662, -77.246164543237754, 0.036872479706361, 0.083188902531834, 0.995851407959969, 1325.839557173457479, 0.000000000000000, 0.000000000000000, 0.000000000000000, 1.000000000000000
25, -1.016407190027564, 0.092352474325714, 0.000093776540603, -0.000099948461163, -0.000074206338255, -0.000184886654443, -0.000048416306060, 0.040327491760254, 12.660816038131713, 0.070870180130005, -5.578495607376098, 0.069109430313110, 1.151610166549683, -0.046892110824585, 0.578452319204396, -0.814381628294381, 0.046642018648934, 52.093661723352561, 0.814882287951712, 0.574330713888940, -0.078173447323272, -77.256949772452089, 0.036875075452648, 0.083227366775679, 0.995848097969740, 1325.838902990851921, 0.000000000000000, 0.000000000000000, 0.000000000000000, 1.000000000000000
26, -1.016393078604245, 0.461955317668073, 0.000097611465297, 0.000052580770733, -0.000073726983577, 0.000042064616587, -0.000048356310367, 0.280948192596436, 61.142526632308957, 0.426541643142700, -26.636183042526245, 0.319576091766357, 5.161970335006714, -0.080434154510498, 0.601037050798097, -0.764284683844237, 0.233716464137727, 236.286736235884774, 0.779357587622298, 0.495687469061635, -0.383269726995002, -378.487536989131684, 0.177076859536978, 0.412508006051260, 0.893577601979893, 1224.468455374277482, 0.000000000000000, 0.000000000000000, 0.000000000000000, 1.000000000000000
27, -1.016397722489047, 0.461974162915191, 0.000099019673294, 0.000034424655961, -0.000073822802152, 0.000056116098754, -0.000048476192670, 0.311865936279297, 60.847463817596434, 0.384723834991455, -26.664355039596558, 0.283040533065796, 5.217539989471435, -0.074092872619629, 0.601160958352132, -0.764184464792894, 0.233725492666815, 236.150143104535772, 0.779279814117973, 0.495815362353845, -0.383262439800957, -378.505398822951236, 0.176998512596585, 0.412539974091147, 0.893578366073996, 1224.488195816978759, 0.000000000000000, 0.000000000000000, 0.000000000000000, 1.000000000000000
28, -1.016397003467937, 0.831647922857427, 0.000096173423078, -0.000067051731877, -0.000073439353316, 0.000163464810478, -0.000048296423757, 0.487290525436401, 101.386674909591676, 0.681850366592407, -44.025348234176633, 0.540550193786621, 8.442415582656860, -0.076429134368896, 0.647445386958698, -0.656608836576885, 0.386884099744423, 387.473434116098758, 0.703276559491212, 0.319166178577089, -0.635244072245229, -627.295351452945283, 0.293626551551638, 0.683372362758144, 0.668420273512291, 1001.971202994757846, 0.000000000000000, 0.000000000000000, 0.000000000000000, 1.000000000000000
29, -1.016397183236850, 0.831647593317448, 0.000096143479773, -0.000066542368444, -0.000073631077734, 0.000163255098260, -0.000048446194823, 0.468471029281616, 101.377265161514288, 0.695055990219116, -43.993214550018308, 0.502253885269165, 8.443083086013793, -0.081769161224365, 0.647571303382636, -0.656556302742541, 0.386762496067496, 387.303617254708001, 0.703161256474641, 0.319292827417236, -0.635308065235214, -627.317214207401435, 0.293625023505011, 0.683363674545957, 0.668429827194096, 1001.991309645521028, 0.000000000000000, 0.000000000000000, 0.000000000000000, 1.000000000000000
30, -1.016399070701351, 1.201246961218396, 0.000095873771863, -0.000012823097624, -0.000073343447474, -0.000022290636141, -0.000048116654844, 0.592814128875732, 127.729264652252198, 0.865408535003662, -55.352251806259154, 0.688893365859985, 10.657692348480225, -0.078097892761230, 0.712988034584883, -0.504836676941286, 0.486608664281335, 485.632214455059454, 0.596718419259139, 0.072434750816928, -0.799174783755696, -789.600500923852337, 0.368205364783920, 0.860170411307532, 0.352890454469048, 690.181083050751454, 0.000000000000000, 0.000000000000000, 0.000000000000000, 1.000000000000000
31, -1.016399310411415, 1.201246991161701, 0.000095843828558, -0.000012523500950, -0.000073199632344, -0.000022230694990, -0.000048236537147, 0.612305749893189, 127.715150030136101, 0.861006660461426, -55.354452743530274, 0.684931678771973, 10.657358596801759, -0.077597265243530, 0.713120962840486, -0.504781816729724, 0.486470769786323, 485.657875931161755, 0.596577766573405, 0.072526169782258, -0.799271495254900, -789.590042844866389, 0.368175855791422, 0.860194903609499, 0.352861540857740, 690.176960738988214, 0.000000000000000, 0.000000000000000, 0.000000000000000, 1.000000000000000
32, -0.831588151548350, 0.092350496976756, 0.000040267036542, 0.000079305579458, -0.000073918707995, -0.000193695058460, -0.000048356310367, 0.056458488464355, 12.798601634979249, 0.054143056869507, -5.670934972763062, 0.062946805953980, 1.164459606170654, -0.041552083969116, 0.420921570409656, -0.905136182128030, 0.059611436541686, 64.972330780598355, 0.906444160710797, 0.417216497120822, -0.065493343505500, -66.749711139158705, 0.034409520153105, 0.081601999564507, 0.996070830106929, 1325.913117271655437, 0.000000000000000, 0.000000000000000, 0.000000000000000, 1.000000000000000
33, -0.831588211489501, 0.092350317153302, 0.000040027326478, 0.000079365520610, -0.000073870798707, -0.000193575176158, -0.000048356310367, 0.073261610031128, 12.803306509017943, 0.048420619964600, -5.652887287139892, 0.058104743957520, 1.164960233688354, -0.042219587326050, 0.420819214509560, -0.905180092383482, 0.059667319800602, 64.991646929366865, 0.906491721329951, 0.417110868369036, -0.065507882340158, -66.745773190942600, 0.034408543413228, 0.081654907023763, 0.996066528048765, 1325.920931066026469, 0.000000000000000, 0.000000000000000, 0.000000000000000, 1.000000000000000
34, -0.831590578374131, 0.461951482743378, 0.000094375788492, 0.000053090134167, -0.000073870798707, 0.000007699847236, -0.000048356310367, 0.343455804824829, 61.187558998107910, 0.417737894058228, -26.660833539962766, 0.319135904312134, 5.155795928955078, -0.086441684722900, 0.448078107058968, -0.841880965532041, 0.300769762192430, 301.702523956453490, 0.876321605972733, 0.347052439967324, -0.334088381746654, -328.982006431746981, 0.176879769560635, 0.413268730715942, 0.893265080103667, 1224.444282100617329, 0.000000000000000, 0.000000000000000, 0.000000000000000, 1.000000000000000
35, -0.831590518487521, 0.461969548973694, 0.000095124807448, 0.000034993960546, -0.000073870798707, 0.000022740058423, -0.000048596020431, 0.358914676666260, 60.962397169113160, 0.390006084442139, -26.711014909744264, 0.292284469604492, 5.205691804885864, -0.073258493423462, 0.447986365687502, -0.842052559046913, 0.300425870990915, 301.822649403762853, 0.876324403056526, 0.347011686039643, -0.334123375954971, -329.032022959489098, 0.177098155737792, 0.412953238944156, 0.893367710228998, 1224.381435895066488, 0.000000000000000, 0.000000000000000, 0.000000000000000, 1.000000000000000
36, -0.831597708971323, 0.831647862970817, 0.000098510309861, -0.000075290885851, -0.000073583168446, 0.000152439347440, -0.000048356310367, 0.547781763076782, 101.451198896408073, 0.683611116409302, -44.038113670349119, 0.538349256515503, 8.447588733673095, -0.075761631011963, 0.508334037296481, -0.703279862070693, 0.496984851008245, 496.747945421590657, 0.809748272099969, 0.193936305351072, -0.553801810486289, -545.652170535189498, 0.293094255073305, 0.683948934550383, 0.668064078191921, 1001.650328305733865, 0.000000000000000, 0.000000000000000, 0.000000000000000, 1.000000000000000
37, -0.831598218334756, 0.831648102680881, 0.000098660080927, -0.000074991289177, -0.000073151723056, 0.000152079809614, -0.000048086711539, 0.541060514450073, 101.503624635696411, 0.739955110549927, -44.038553857803343, 0.522942695617676, 8.435239921569824, -0.060909681320190, 0.508315658586091, -0.703367806293989, 0.496879180792847, 496.745071065996456, 0.809739765160373, 0.193966678406663, -0.553803611748704, -545.616291937797314, 0.293149627245562, 0.683849878801677, 0.668141182167901, 1001.647617128544198, 0.000000000000000, 0.000000000000000, 0.000000000000000, 1.000000000000000
38, -0.831592346065412, 1.201242017736921, 0.000095783941948, 0.000005872269345, -0.000073151635789, -0.000027264115463, -0.000048236537147, 0.604912376403809, 127.763543020248420, 0.858365535736084, -55.389667739868166, 0.691094303131103, 10.655356086730958, -0.069587224960327, 0.591456591596863, -0.508250818450358, 0.625987384698097, 623.233872349545209, 0.717778739697169, -0.021854008233709, -0.695928216961250, -687.346956720181311, 0.367386419312644, 0.860931767254910, 0.351885934694713, 689.521435970204152, 0.000000000000000, 0.000000000000000, 0.000000000000000, 1.000000000000000
39, -0.831591956529740, 1.201260593330670, 0.000097761345446, -0.000015100152339, -0.000072816183508, -0.000026754806572, -0.000048326367062, 0.606928750991821, 127.300448989868158, 0.919551591873169, -55.120713205337523, 0.661601743698120, 10.510007230758667, -0.079599775314331, 0.591376343813602, -0.508280562724576, 0.626039047930754, 623.253150271252252, 0.717839168229656, -0.021888378855313, -0.695864805423038, -687.281229351695060, 0.367397534739977, 0.860913333865538, 0.351919426914048, 689.547648005283691, 0.000000000000000, 0.000000000000000, 0.000000000000000, 1.000000000000000
40, -0.646788797165125, 0.092353552939190, 0.000078047251611, 0.000035173729458, -0.000073918707995, -0.000193005926114, -0.000048416251518, 0.059819112777710, 12.866486246109009, 0.050621557235718, -5.695585470199584, 0.062506618499756, 1.177475921630859, -0.024530748367310, 0.246241987614081, -0.966542260675380, 0.071839695603424, 77.215063842966089, 0.968598385270786, 0.242780718030308, -0.053616144989312, -54.139242918335434, 0.034380977104990, 0.082786359270194, 0.995974079548305, 1325.927402080895718, 0.000000000000000, 0.000000000000000, 0.000000000000000, 1.000000000000000
41, -0.646795448451273, 0.092356998382754, 0.000085297731106, 0.000034514594959, -0.000074206338255, -0.000185455904487, -0.000048596020431, 0.065196111679077, 12.838257001876832, 0.051501932144165, -5.677537784576415, 0.077032804489136, 1.149607656478882, -0.037213312149048, 0.246169951555539, -0.966558830194958, 0.071863639786036, 77.212776676901981, 0.968616230057567, 0.242706606392173, -0.053629302462939, -54.154729349293305, 0.034394095717292, 0.082810210637025, 0.995971643770063, 1325.930466377001721, 0.000000000000000, 0.000000000000000, 0.000000000000000, 1.000000000000000
42, -0.646803567722944, 0.462023867437862, 0.000096922442034, 0.000055966382229, -0.000073679074289, -0.000037151078416, -0.000048655961582, 0.329341182708740, 61.219820991516116, 0.418178081512451, -26.689005537033083, 0.314293842315674, 5.169479747772217, -0.080100402832031, 0.279006589129851, -0.891801770063065, 0.356152953286240, 356.965734951338845, 0.944227395280228, 0.187224664102720, -0.270890293576458, -268.592706372117959, 0.174899826256181, 0.411869552241979, 0.894300577385227, 1224.387323936663506, 0.000000000000000, 0.000000000000000, 0.000000000000000, 1.000000000000000
43, -0.646803657552859, 0.462023987320165, 0.000096862500883, 0.000055756615470, -0.000073583168446, -0.000037270906177, -0.000048655961582, 0.323292058944702, 61.348196840286249, 0.419498643875122, -26.767358903884887, 0.312973279953003, 5.177656663894654, -0.080100402832031, 0.278896167812040, -0.891870529693590, 0.356067249046909, 356.870391161462805, 0.944252657968064, 0.187138698909696, -0.270861634955255, -268.580052457817771, 0.174939548130222, 0.411759718324244, 0.894343384201803, 1224.398510405773322, 0.000000000000000, 0.000000000000000, 0.000000000000000, 1.000000000000000
